,0,1
3545,6.433717570115661e-06,7.943329787066042e-06
3546,1.242231254457727e-05,6.985256678233525e-06
3547,1.444881099220812e-05,4.784946069974631e-06
3548,1.1928010928965434e-05,6.78954365161847e-06
3549,1.099830195158286e-05,6.74118260223384e-06
3550,1.5003885518202193e-05,3.5190642870211255e-06
3551,1.0313480815347824e-05,6.998082060119484e-06
3552,1.3690987328861234e-05,6.859017511533923e-06
3553,1.3937012935743363e-05,5.772456780444102e-06
3554,1.0387969871528349e-05,6.461166724148389e-06
3555,1.1641210929688542e-05,3.6840193734311305e-06
3556,1.249025969070064e-05,6.997929015496188e-06
3557,8.909554530187476e-06,5.236420116023538e-06
3558,1.4622742327149325e-05,4.681254418364025e-06
3559,1.2269330030030933e-05,7.026856456224026e-06
3560,1.3028010087660689e-05,6.828386913659708e-06
3561,1.3199019683190306e-05,6.82095487959062e-06
3562,9.128524306578864e-06,4.272207441420063e-06
3563,1.1967534487260975e-05,3.6862419846135727e-06
3564,7.641106305414892e-06,7.601596699054463e-06
3565,1.1608476642400131e-05,3.7981773000440285e-06
3566,1.4557963231537619e-05,5.871734596252671e-06
3567,1.186106881139318e-05,8.069882399858868e-06
3568,1.3904228052701297e-05,7.579490332307775e-06
3569,1.3091015201193484e-05,6.144808975186125e-06
3570,1.3840093566370619e-05,7.977849717862822e-06
3571,1.3057109799774997e-05,7.484946225513791e-06
3572,9.81448078601039e-06,6.772672831824854e-06
3573,9.786041622436476e-06,7.47190105693817e-06
3574,1.392299513320076e-05,6.357213518002062e-06
3575,7.233132358263802e-06,4.438222030375295e-06
3576,1.458193242881552e-05,7.578586453264939e-06
3577,7.159492295274909e-06,7.2874965117103005e-06
3578,1.3372872605093487e-05,5.735194282876676e-06
3579,1.5800723372679435e-05,5.48489018229852e-06
3580,3.622002692078433e-06,7.097682704895047e-06
3581,1.3016760211521702e-05,6.760729642404971e-06
3582,1.2844139617388527e-05,6.981108511995156e-06
3583,6.2900547799583006e-06,5.58188122821151e-06
3584,7.085395596735429e-06,7.5791210420309555e-06
3585,1.1467115444177354e-05,7.326611782361305e-06
3586,6.412189367668257e-06,6.20554582599678e-06
3587,1.2648007213401583e-05,4.4461712768233595e-06
3588,1.1835470043397387e-05,7.079304382116357e-06
3589,1.4751948202516645e-05,3.51868664466266e-06
3590,3.6883802123020815e-06,4.4456389026284384e-06
3591,1.3238788721133219e-05,5.818984746770043e-06
3592,1.3038469063160048e-05,4.555139496769026e-06
3593,1.0161000593643098e-05,2.1747033482973462e-06
3594,4.578475491798866e-06,6.567593140758795e-06
3595,1.1533611033897121e-05,5.070545405919779e-06
3596,9.097427519231562e-06,1.515402646122087e-06
3597,1.4433146867241954e-05,7.920858140443522e-06
3598,9.616395999268185e-06,6.018903609655923e-06
3599,1.4705074570015719e-05,5.302183116076053e-06
3600,1.1060770580551986e-05,8.208413041522434e-06
3601,1.2313216520076102e-05,5.074200128925532e-06
3602,5.872479917117564e-06,7.550436784059813e-06
3603,1.5040858566703388e-06,6.220956508885824e-06
3604,1.0410384666055826e-05,7.126364687084572e-06
3605,1.1829813320255299e-05,7.683882389690659e-06
3606,1.164603498307937e-05,7.323562087096962e-06
3607,1.086657208200969e-05,3.3993104208077894e-06
3608,1.2963138306228064e-05,8.248004322958298e-06
3609,1.4404291000321489e-05,7.66445650815554e-06
3610,1.3637249377906358e-05,4.131017752751872e-06
3611,1.40916431014782e-05,7.82340824968309e-06
3612,5.676049867243661e-06,5.169737677056033e-06
3613,1.088410612787011e-05,4.149301530452028e-06
3614,1.0688019933568549e-05,5.037904693863099e-06
3615,1.4443605185535087e-05,6.0703928640359835e-06
3616,1.1606669978887372e-05,7.1784780538333795e-06
3617,1.3046372805659666e-05,5.631829823488112e-06
3618,1.1386766435529482e-05,6.805051515027143e-06
3619,6.3359020261983464e-06,2.9865964471675294e-06
3620,1.4824214005094677e-05,6.497576740763272e-06
3621,1.3089325849323106e-05,7.035184689927521e-06
3622,1.2219291139587356e-05,5.239736808072643e-06
3623,1.328556633010239e-05,8.09291403169062e-06
3624,9.713901566666175e-06,6.690920458070485e-06
3625,1.5217297594677393e-05,7.373624445443883e-06
3626,1.4035399036905468e-05,6.089902002800489e-06
3627,7.166881202779974e-06,5.996132485957401e-06
3628,1.3341083967372653e-05,6.5448098537839015e-06
3629,1.1163089234221769e-05,5.761358918066516e-06
3630,1.023974688755317e-05,6.292063714301659e-06
3631,1.4575239997453316e-05,6.361510823695126e-06
3632,5.985547970739589e-06,4.2865344746994754e-06
3633,1.2518811794664979e-05,5.604742490881653e-06
3634,9.256848535859365e-06,5.8282229096901586e-06
3635,1.1065008238996318e-05,6.639691519176355e-06
3636,6.465465577426901e-06,6.271085240013317e-06
3637,8.328710109702152e-06,8.228971580843017e-06
3638,9.940463119031e-06,5.3610207517215895e-06
3639,1.589613738942987e-05,6.667895258069637e-06
3640,1.1465585690565555e-05,4.3712849092469315e-06
3641,1.3814626031686743e-05,4.2978475087036884e-06
3642,1.4187584311422367e-05,6.658391516835534e-06
3643,5.4570283037630355e-06,2.8347187950563157e-06
3644,1.3746116421241034e-05,6.2463618216853576e-06
3645,1.3893205667279728e-06,6.703021887824066e-06
3646,1.536760359970178e-05,7.050009300966548e-06
3647,4.182096315185699e-06,7.889590202880824e-06
3648,1.0517964738041926e-05,2.908782342860986e-06
3649,1.0270755304047466e-05,8.043612420538829e-06
3650,5.7063378017903776e-06,7.259704139808476e-06
3651,1.2960881014568062e-05,6.728971140807032e-06
3652,1.3061556066487584e-05,4.5809691422671965e-06
3653,8.202941860531686e-06,2.644344965330019e-06
3654,7.489008046366957e-06,5.518895812598786e-06
3655,1.4219466372931014e-05,5.974855279096922e-06
3656,8.875803320871394e-06,5.879861620160894e-06
3657,1.5046342169735533e-05,4.610408802090139e-06
3658,1.2743733701694821e-05,6.826382111681866e-06
3659,8.278080933205946e-06,5.580169729740103e-06
3660,9.826045371054458e-06,5.810030779594429e-06
3661,8.850536245833323e-06,4.05629651585176e-06
3662,1.9010400247891946e-06,4.0020769185294546e-06
3663,1.3658162227018091e-05,5.17610567445618e-06
3664,1.3385195427115518e-05,5.949170717098606e-06
3665,1.6263807085613205e-05,6.91048611842049e-06
3666,1.3707288917155799e-05,5.433513056807078e-06
3667,6.185691387642288e-06,5.205669103082495e-06
3668,1.086946967476447e-05,6.329975808883496e-06
3669,9.757118195314703e-06,7.88412526643942e-06
3670,1.3478279957340607e-05,6.14618648378387e-06
3671,8.980508286536814e-06,3.2084004712568638e-06
3672,1.4191855021487023e-05,3.7333495939860197e-06
3673,1.099252430267691e-05,5.889936160203162e-06
3674,1.4570015469306362e-05,2.79192011033317e-06
3675,1.44665701719202e-05,4.978329736126901e-06
3676,1.3239520090827386e-05,4.8286607237313435e-06
3677,9.55544600126514e-06,6.577696766970572e-06
3678,9.204882061320328e-06,5.999518904389854e-06
3679,1.1443649594064796e-05,7.49919199102314e-06
3680,1.0212331538959804e-05,6.77839055167987e-06
3681,1.4965297931487864e-05,3.717509003509367e-06
3682,4.964767602470119e-06,6.35409109083312e-06
3683,1.3831373220437792e-05,5.681424712757194e-06
3684,8.78067182094742e-06,5.8801735667782895e-06
3685,7.406486334240653e-06,5.7533843973299014e-06
3686,1.1093445462287778e-05,6.306734175425041e-06
3687,1.5215851220820863e-05,6.593540547909244e-06
3688,9.929930033050174e-06,7.297058614472009e-06
3689,1.473147214260135e-05,6.016591496042801e-06
3690,1.2438355320784452e-05,6.12298000265194e-06
3691,1.1455095004885831e-05,6.063706905406128e-06
3692,1.0859351239350141e-05,6.213394065122286e-06
3693,1.163704560591435e-05,6.4014897461377465e-06
3694,1.1216613306835689e-05,6.729180500972304e-06
3695,9.03270537899533e-06,4.859509687058992e-06
3696,9.15745466361274e-06,7.87591778092853e-06
3697,1.0827939836845874e-05,6.666212020281556e-06
3698,1.0921524315017141e-05,7.047469023299836e-06
3699,1.140379010292787e-05,7.700875264504613e-06
3700,1.129336354031693e-05,5.718477647453025e-06
3701,1.3022856953280464e-05,5.332432754144106e-06
3702,1.385192191732191e-05,5.80385815847891e-06
3703,9.52560775485435e-06,7.758290247997407e-06
3704,1.2511931914621629e-05,7.215399935886922e-06
3705,1.432105277225206e-05,8.17492300121709e-06
3706,9.899848396478031e-06,8.072304300804918e-06
3707,1.2622774664867102e-05,4.200617577370742e-06
3708,8.9462038072622e-06,5.847927026067254e-06
3709,1.3055904593501552e-05,5.898960961337669e-06
3710,6.886741063749393e-06,4.8206198331757995e-06
3711,1.0844061230793737e-05,5.4801774728682665e-06
3712,1.5757809367351366e-06,7.381316608817944e-06
3713,1.3122699021177028e-05,6.044441549986409e-06
3714,9.45887536746677e-06,7.647068876740931e-06
3715,1.0251600839403933e-05,6.314077681456753e-06
3716,1.3174381758550981e-05,4.834601135451484e-06
3717,1.2619716028380189e-05,5.86566078448672e-06
3718,1.4255386577154333e-05,5.790149432316184e-07
3719,1.5517989683265327e-05,6.6913874966136664e-06
3720,1.4792877334836736e-05,4.381021411468517e-06
3721,9.855383564892328e-06,5.6236243576988005e-06
3722,1.222177192472577e-05,5.592367143978354e-06
3723,5.195904572706301e-06,4.210481503151237e-06
3724,1.2121182480746278e-05,4.800581854552789e-06
3725,1.4899133797462148e-05,6.85352648573591e-06
3726,1.6087731569325786e-05,6.343544478347056e-06
3727,4.7018908880982844e-06,5.260773333510829e-06
3728,1.567658687829922e-05,7.64841631232902e-06
3729,1.0202370116512784e-05,4.823721320346731e-06
3730,1.0874955667196557e-05,4.21567300026773e-06
3731,7.73155759473999e-06,6.65098926015549e-06
3732,1.4881388947519546e-05,6.0392860385831e-06
3733,1.305428258576128e-05,7.333549845332391e-06
3734,6.410644420088455e-06,7.221886106633224e-06
3735,1.0198797778724914e-05,5.831346063452475e-06
3736,1.4090063116023317e-05,7.167354117323734e-06
3737,7.302670793737709e-06,3.754563226605645e-06
3738,1.2461872882918569e-05,4.577598808048073e-06
3739,1.239731162683254e-05,7.306840797495432e-06
3740,1.2911839955897878e-05,4.404161474060093e-06
3741,1.4283074200670273e-05,4.708204579500479e-06
3742,8.137406123328986e-06,7.0652613605877565e-06
3743,1.1465070095251643e-05,5.3167588610563135e-06
3744,1.4594869786196217e-05,7.458967883721049e-06
3745,1.1702353511650041e-05,7.67591236765271e-06
3746,1.2653426466339684e-05,8.005922940353546e-06
3747,1.2180526812112605e-05,7.130130227122439e-06
3748,1.2756143360402294e-05,7.054615450100397e-06
3749,9.358690150448628e-06,4.731657970438112e-06
3750,1.2390738023815389e-05,5.5334537383346375e-06
3751,1.4109840841709228e-05,6.814983402510893e-06
3752,1.2937962721324438e-05,5.711291471557185e-06
3753,1.5130534813064822e-05,4.662624583159749e-06
3754,1.0836188998012e-05,6.452677643453599e-06
3755,1.0246405909032106e-05,4.920734386673466e-06
3756,1.343366761500516e-05,5.646145226423167e-06
3757,3.8387063318572714e-06,5.70426521809219e-06
3758,1.5036188352306909e-05,4.771174060475754e-06
3759,1.1752433981055203e-05,6.267354620286313e-06
3760,9.344015691190217e-06,5.946258909867672e-06
3761,8.785447620608205e-07,5.464932592446228e-06
3762,1.0841624542173222e-05,3.995720059990193e-06
3763,1.3671008250939755e-05,6.857778594042681e-06
3764,9.070803486420914e-06,5.183819225675064e-06
3765,3.6269214605899587e-06,3.1033842504358646e-06
3766,8.87238767912805e-06,5.809703160310636e-06
3767,1.0867159447582814e-05,6.327895164690578e-06
3768,1.1273165441216974e-05,7.1390460253678615e-06
3769,8.73923396888441e-06,7.319849775545999e-06
3770,1.305428258576128e-05,7.815800337435994e-06
3771,1.371268920245656e-05,5.992388151375312e-06
3772,1.3322791326980311e-05,7.766600845166291e-06
3773,1.4089772824155121e-05,7.385362711628213e-06
3774,1.1460064977307111e-05,6.610810675600776e-06
3775,5.637681664929137e-06,5.924358790372042e-06
3776,1.3957323517955369e-05,6.838718916367546e-06
3777,9.706023391338945e-06,5.279702742592121e-06
3778,8.766517179572687e-06,5.159043598812953e-07
3779,1.287508101936264e-05,6.691531268718502e-06
3780,1.0433630575332276e-05,8.197187672296526e-06
3781,1.4338658401125982e-05,7.654663483451754e-06
3782,1.4886849590988106e-05,7.100174237457204e-06
3783,1.1118109730245944e-05,7.40630947107981e-06
3784,1.2719328391819219e-05,5.438811311053853e-06
3785,1.4061927380295644e-05,3.30048633624607e-06
3786,1.421205989882843e-05,6.740508964048087e-06
3787,1.3592817517948861e-05,7.41731568879544e-06
3788,9.422794475804262e-06,6.5641196409165435e-06
3789,1.1269834012292611e-05,7.213153730148321e-06
3790,7.555928298344516e-06,4.065067369559534e-06
3791,1.428311573694434e-05,7.793400789059526e-06
3792,1.2978225816540766e-05,7.095589036633656e-06
3793,1.2718234015405386e-05,7.355852072596614e-06
3794,1.3415432153486905e-05,5.925794133117701e-06
3795,1.1636486727570718e-05,6.5896313266081425e-06
3796,1.4505870847240136e-05,4.6879213482698795e-06
3797,1.3705844050532218e-05,4.767178911747843e-06
3798,9.608202364607073e-06,7.490713799195911e-06
3799,1.1978928340178215e-05,5.8228356533894946e-06
3800,1.0260414733455295e-05,7.392178347302569e-06
3801,1.4075850498965047e-05,7.840468627733259e-06
3802,1.291271320639924e-05,5.801871027978534e-06
3803,1.2551488928045097e-05,6.076505813467869e-06
3804,1.4624703702579509e-05,6.618096413273993e-06
3805,1.2588505258398185e-05,5.729319031000853e-06
3806,6.380136774889133e-06,3.7521876033607398e-06
3807,1.2233167633702341e-05,6.403576993656609e-06
3808,1.466702528420285e-05,6.383150196320768e-06
3809,1.3644315893289174e-05,5.182798782280517e-06
3810,1.1994588290578138e-05,4.976630148473984e-06
3811,1.5379873603975824e-05,5.997984297042913e-06
3812,7.282350056153011e-06,5.392972651563235e-06
3813,8.96656656869941e-06,5.026944218277784e-06
3814,1.253387749542682e-05,5.558814740592648e-06
3815,1.2377855747924535e-05,5.691534522710748e-06
3816,1.2512590420290334e-05,4.675425984124314e-06
3817,1.2654649286331874e-05,5.933365848348623e-06
3818,1.0529814495823225e-05,5.644947337040003e-06
3819,1.4183708248513664e-05,7.479830138406833e-06
3820,1.134593921980115e-05,6.708157410561255e-06
3821,1.2608188532530369e-05,5.615253575635572e-06
3822,1.4870115613270617e-05,7.69024534348183e-06
3823,3.901431163741319e-06,6.5610121426738975e-06
3824,1.3995179686732366e-05,3.7041443300541816e-06
3825,5.959697363947559e-06,4.34964951485439e-06
3826,1.45046325896787e-05,7.226725983240014e-06
3827,1.2603163673728807e-05,6.092358546729248e-06
3828,7.934724286430474e-06,5.706313665191769e-06
3829,1.2841172672630461e-05,5.17611831428843e-06
3830,1.2719537692819571e-05,4.767213137869091e-06
3831,1.2691078385813625e-05,5.987810702244159e-06
3832,9.391995857553736e-06,6.002037100074593e-06
3833,8.288688134473299e-06,6.86251576520082e-06
3834,1.0964390310190457e-05,4.1864826484759125e-06
3835,9.358690150448628e-06,5.173351122704576e-06
3836,1.4201376806058554e-05,5.222698096467488e-06
3837,1.0825643124326508e-05,6.1053678737780504e-06
3838,1.10006759677964e-05,5.371813771771875e-06
3839,1.3710727956269834e-05,4.941397839967749e-06
3840,1.3104113963657615e-05,7.835244578189489e-06
3841,1.3560516002324855e-05,6.429724488187711e-06
3842,1.2818698014298232e-05,5.993129947300439e-06
3843,1.1815789539121339e-05,5.9645309133579765e-06
3844,1.3596587350495178e-05,4.562927600220629e-06
3845,1.1141063347678459e-05,4.898621365904865e-06
3846,4.931883795646786e-06,6.616292695912042e-06
3847,1.1678295528951472e-05,7.774530221183676e-06
3848,1.3043466708578863e-05,7.4364011414483696e-06
3849,3.3867852802731142e-06,3.6117488045295177e-06
3850,9.907088505539118e-06,2.931854863682046e-06
3851,1.3070634689899519e-05,3.982484690671618e-06
3852,8.705084557865066e-06,6.263827354209571e-06
3853,1.10018274889993e-05,7.815571931901474e-06
3854,1.162094190146451e-05,4.870166291332123e-06
3855,1.0703541425738023e-05,5.895487355054475e-06
3856,1.251818297483962e-05,7.79108458434928e-06
3857,1.218258314226195e-05,7.778963132814365e-06
3858,1.1198437729132365e-05,4.313812404942506e-06
3859,1.4794180699651715e-05,4.710674776039802e-06
3860,1.086657208200969e-05,4.85559439902551e-06
3861,9.939723281626609e-06,5.848418575144527e-06
3862,1.4539999278765235e-05,8.01924214992711e-06
3863,1.2106853557100087e-05,4.052394298859127e-06
3864,1.297722631637705e-05,4.582114027112094e-06
3865,1.1100505499701297e-05,7.378922923252125e-06
3866,1.3742337973537372e-05,7.657034292332965e-06
3867,1.4389917596656358e-05,5.512982705438823e-06
3868,3.2880478825000886e-06,6.784614099412324e-06
3869,1.166126422820704e-05,5.971034930763352e-06
3870,1.3565697983241608e-05,7.57095377135227e-06
3871,7.440848025987209e-06,6.797546270086734e-06
3872,1.1683895122845193e-05,6.47385283126861e-06
3873,1.018211247216889e-05,6.168526289469806e-06
3874,1.3000594801545393e-05,6.6159508088586484e-06
3875,2.9732865023651427e-06,5.21766241117268e-06
3876,1.3845104787271928e-05,8.192712525829424e-06
3877,6.42247908364495e-06,6.551755995373284e-06
3878,1.2949239478729233e-05,4.511818713358552e-06
3879,1.3918533635969256e-05,8.142877364758515e-06
3880,9.492610205272433e-06,6.669943743137935e-06
3881,1.1747165532752102e-05,5.775181079570178e-06
3882,1.2676195471003436e-05,3.4288908987712685e-06
3883,1.1658142866609067e-05,7.455153543860502e-06
3884,8.188875831374426e-06,6.594051086256299e-06
3885,1.122954343505054e-05,6.47990157034823e-06
3886,9.166441719386922e-06,7.095852798770892e-06
3887,1.289783035463614e-05,4.3423686423803945e-06
3888,1.0845777520264603e-05,6.840822203888309e-06
3889,1.5057392737699797e-05,3.633330716207555e-06
3890,1.0168533486324837e-05,3.2851243550336433e-06
3891,9.034457831283991e-06,4.797983485768373e-06
3892,1.214706771187662e-05,6.9256366131053226e-06
3893,1.3661085449186006e-05,5.68438362042474e-06
3894,1.378569556562597e-05,3.1251153614276594e-06
3895,7.962905776522049e-06,7.290008643805182e-06
3896,7.285222292665446e-06,4.618294244037797e-06
3897,1.1299780473272905e-05,5.957038528608896e-06
3898,8.466905795628538e-06,7.24971078062176e-06
3899,1.5202144449351021e-05,7.1834433489611205e-06
3900,1.197838535306239e-05,4.512320605842316e-06
3901,1.548297642390365e-05,4.303236006396139e-06
3902,1.3465321486810916e-05,4.660819006907902e-06
3903,1.2451660571264524e-05,5.92118026802029e-06
3904,1.3301676133210631e-05,6.1339114244586054e-06
3905,1.0417810996984123e-05,8.329911807016686e-06
3906,1.2128961943173584e-05,8.102211996539469e-06
3907,9.251180155663926e-06,6.283066486745521e-06
3908,1.1531984600846225e-05,6.786998801190619e-06
3909,1.1426601641885284e-05,7.412737056219689e-06
3910,1.3603125532253255e-05,5.211905603171172e-06
3911,1.3243613223809214e-05,6.871965142713682e-06
3912,1.4126705259362087e-05,6.2973860297598556e-06
3913,1.3630051072036618e-05,6.601336323568862e-06
3914,8.025407169742176e-06,5.27343180885655e-06
3915,8.225684490440772e-06,6.533479819385445e-06
3916,1.3152208691513191e-05,6.84788366856117e-06
3917,8.965574887497602e-06,7.541470150228602e-06
3918,9.032060087284406e-06,5.973696176247856e-06
3919,1.1344750762415017e-05,6.551180123712551e-06
3920,1.2191513732713604e-05,4.769574557844208e-06
3921,1.4235460121560051e-05,5.901349475930912e-06
3922,9.35571965219881e-06,6.824980848895794e-06
3923,1.281425146244342e-05,7.814559889458479e-06
3924,2.085854139533798e-06,3.8104990992636276e-06
3925,1.4098243457864104e-05,6.5474462744396644e-06
3926,7.157300450994604e-06,7.241433573681487e-06
3927,1.41292336166009e-05,6.528218266587029e-06
3928,1.3137037855140261e-05,7.141335157633868e-06
3929,8.79874822790658e-06,5.28112306131183e-06
3930,1.0599792854216096e-05,2.821185361435842e-06
3931,1.4034684788587788e-05,5.066599465350265e-06
3932,1.124138173149821e-05,6.9546796008600825e-06
3933,7.882381473668822e-06,6.052319299186476e-06
3934,6.236342509862235e-06,5.25247578763039e-06
3935,1.0809359033626268e-05,4.017039463698931e-06
3936,1.197448648505911e-05,6.144090363039197e-06
3937,6.9632828345085815e-06,6.0997984757093224e-06
3938,9.460244172877454e-06,6.440467710957812e-06
3939,1.4964589171584103e-05,7.909076098865216e-06
3940,1.2007684433150784e-05,3.746068256481403e-06
3941,1.2460837980542774e-05,6.428744960088219e-06
3942,1.4020776279023421e-05,5.314614886884716e-06
3943,1.1642909029864963e-05,6.8580597924022715e-06
3944,1.3632533551374056e-05,4.8476450440755285e-06
3945,1.2980840605730397e-05,7.4374917853451995e-06
3946,8.393283815897197e-06,5.310980917600183e-06
3947,1.1667541618310364e-05,4.891171207638219e-06
3948,1.3761315906530782e-05,4.988665641278716e-06
3949,1.4170220834263461e-05,5.365249165589042e-06
3950,1.3923034394677863e-05,4.98066749931814e-06
3951,1.335076486125058e-05,3.292447434972171e-06
3952,1.0028637099347951e-05,7.090098084940684e-06
3953,1.0774285567664387e-05,5.6551825514204235e-06
3954,9.083516662763146e-06,5.245999002151085e-06
3955,1.2084058756628889e-05,7.138227454282455e-06
3956,1.342426461411867e-05,5.23999204788817e-06
3957,1.1298951274778287e-05,6.03803340263145e-06
3958,9.383014872724364e-06,2.0471603030275084e-06
3959,1.2906333550035256e-05,6.368540221914505e-06
3960,1.2075888608073512e-05,6.8528677892341275e-06
3961,1.1507720130140812e-05,6.531546981732009e-06
3962,1.1493693760784543e-05,7.041811119981834e-06
3963,1.3559198362481328e-05,3.1014501674669566e-06
3964,1.4407797656545645e-05,7.050966316968176e-06
3965,4.543592761343887e-06,3.966303489102825e-06
3966,8.6617751510238e-06,7.417996542740633e-06
3967,1.3195692397331715e-05,7.14113055140646e-06
3968,1.3152501777827583e-05,7.483509029249628e-06
3969,1.5185530427448845e-05,4.66605532633146e-06
3970,1.0795192576629201e-05,7.732701645152803e-06
3971,9.962634651080506e-06,5.822398991891944e-06
3972,1.2883403482313412e-05,6.928936291123134e-06
3973,3.198270359548995e-06,4.426329045564458e-06
3974,2.394738956181514e-06,7.662055951685856e-06
3975,1.3238735271050538e-05,5.441142153838386e-06
3976,9.88998296098564e-06,7.643067802662644e-06
3977,8.371298262362128e-06,3.3770098393890594e-06
3978,1.4112652664346892e-05,2.0963306993234787e-06
3979,4.556613841453496e-06,6.912926229662541e-06
3980,6.5886689780524026e-06,6.3006518976929085e-06
3981,1.2440301487657592e-05,5.849734753833368e-06
3982,1.2066969590929234e-05,6.5196916727913396e-06
3983,1.1996779699833721e-05,6.748800105490382e-06
3984,1.2698033412019651e-05,4.667556127132519e-06
3985,1.5243767053214958e-05,2.4665115128817866e-06
3986,1.3125583515730134e-05,5.459927170630779e-06
3987,1.2708254283742479e-05,4.562662026799272e-06
3988,7.801398304095918e-06,7.766869059618782e-06
3989,9.97157617255235e-06,7.005738427552312e-06
3990,1.533421884441193e-05,4.778251110228881e-06
3991,1.577379626863963e-05,4.92185506749914e-06
3992,1.3017044535576643e-05,6.267610300389726e-06
3993,1.139244057141251e-05,5.6597545946547334e-06
3994,1.427839155093045e-05,4.1207643958131086e-06
3995,7.44909707271984e-06,6.792721202670924e-06
3996,9.72535483588056e-06,7.129494861811597e-06
3997,1.3980027897039708e-05,5.38987793927684e-06
3998,1.0476002133409685e-05,4.943557389753357e-06
3999,1.225665699900931e-05,2.817259085716486e-06
4000,1.0047071386130713e-05,6.898944829346282e-06
4001,1.0709604984721298e-05,7.061969095561017e-06
4002,9.60957490869742e-06,6.059058507370132e-06
4003,5.791912520206053e-06,8.241536394288076e-06
4004,1.0725926232456693e-05,4.465859162712415e-06
4005,1.167167260215508e-05,5.191617104937804e-06
4006,1.4630206612010287e-05,6.933672266581124e-06
4007,1.174200251509014e-05,3.964455767305811e-06
4008,1.407699942881843e-05,7.086509643644327e-06
4009,1.361373887017841e-05,4.972584837649576e-06
4010,7.42522706919189e-07,4.958669789249687e-06
4011,1.168171162689391e-05,6.572398514651404e-06
4012,1.2761607822952196e-05,5.861075775388131e-06
4013,8.227957057343015e-06,5.608790193882205e-06
4014,1.3206552094388227e-05,5.049179052556649e-06
4015,6.8932433950014504e-06,4.381345860489418e-06
4016,1.0805911447231873e-05,4.2605616550532985e-06
4017,1.5549130294299374e-05,5.131980208771419e-06
4018,1.4247292585644377e-05,7.775123877174117e-06
4019,1.398590513040178e-05,4.427763617064279e-06
4020,1.1606350969176458e-05,5.006490144976613e-06
4021,1.1229127931871723e-05,7.607790799605337e-06
4022,1.326858136810571e-05,6.122661453531162e-06
4023,1.9608391944339697e-06,7.690085121686434e-06
4024,1.0405042309012938e-05,6.536823488064724e-06
4025,1.283704734861325e-05,5.154626489977508e-06
4026,1.4250540766052987e-05,3.457275417365214e-06
4027,1.160164156164304e-05,6.696543169052656e-06
4028,1.2248105041914972e-05,4.178281452251113e-06
4029,1.433748172330908e-05,7.035716621117247e-06
4030,1.2321465139449094e-05,3.040081280816746e-06
4031,1.1482198647541422e-05,7.701533828523054e-06
4032,8.727407264185217e-06,6.7134074158347995e-06
4033,1.5628800010667735e-05,6.148217969142167e-06
4034,1.3745365277648886e-05,5.5587191501654146e-06
4035,1.4378727488282819e-05,8.22709784450226e-06
4036,6.881347704509498e-06,7.097133979645064e-06
4037,1.5354251992737636e-05,7.585450051211594e-06
4038,1.4056942162224154e-05,6.947257985759448e-06
4039,1.5264449387141243e-05,6.998089443191441e-06
4040,1.0823772062853277e-05,6.9355532429749025e-06
4041,1.1898352150041526e-05,7.190846262485985e-06
4042,6.631868642831619e-06,7.171232303520075e-06
4043,6.851228797297899e-06,3.6911892859431334e-06
4044,1.2197123324511866e-05,7.123861061528956e-06
4045,6.649680353162378e-06,6.282100733244854e-06
4046,1.2898041851047387e-05,6.6456905092076645e-06
4047,1.1960943712186373e-05,7.906500044777236e-06
4048,8.897045617886992e-06,7.110248840333185e-06
4049,8.333073640939392e-06,4.662113391241513e-06
4050,7.761476984030609e-06,5.362003143279105e-06
4051,2.935107754005948e-06,6.631218334734151e-06
4052,1.5202144449351021e-05,3.843416025595511e-06
4053,1.4559476177154376e-05,2.9033175982718267e-06
4054,1.0374985203378513e-05,7.72265939168447e-06
4055,9.872557616332526e-06,6.853327659564286e-06
4056,1.5350304508539607e-05,2.6596268930559143e-06
4057,4.998043855773021e-06,6.99751730744118e-06
4058,1.4634355785088039e-05,4.097281646621956e-06
4059,1.1862577279121013e-05,6.666407605278779e-06
4060,6.292069265878498e-06,3.6695190886173976e-06
4061,1.398321854236035e-05,7.269739549827567e-06
4062,1.4435814438118691e-05,5.007824553525751e-06
4063,5.656693602011898e-06,4.179845168896325e-06
4064,1.0303656583692683e-05,2.173604620444202e-06
4065,1.339138090256128e-05,4.861609223429785e-06
4066,9.98221409606972e-06,4.803839119419993e-06
4067,1.1104862171686674e-05,5.631789262643591e-06
4068,9.981401811242873e-06,3.6833831085124485e-06
4069,1.3070465180203326e-05,8.353098810634153e-06
4070,8.198979177091257e-06,6.128349999484084e-06
4071,7.364587650692821e-06,6.946442301431503e-06
4072,8.542438883562951e-06,6.962795925802679e-06
4073,8.498495632799704e-06,6.553657278050292e-06
4074,1.0518368940984287e-05,6.401269122866337e-06
4075,9.385133917017194e-06,6.075002512571164e-06
4076,1.305570063901148e-05,6.282814353097914e-06
4077,1.1538624810479844e-05,4.68527403397476e-06
4078,1.3521935875933165e-05,5.659003891114923e-06
4079,1.4126705259362087e-05,5.756406262368609e-06
4080,1.5638765442906245e-05,5.104843110352967e-06
4081,1.0228818947791994e-05,6.614528055277509e-06
4082,1.468763200780986e-05,3.6017385213674052e-06
4083,8.586461270649278e-06,6.0652393213481794e-06
4084,1.00092073198834e-05,6.9582694741170955e-06
4085,5.528024636632562e-06,7.515236947698293e-06
4086,1.3878423462264282e-05,4.650122775180346e-06
4087,1.2239569823728571e-05,4.34065075140699e-06
